日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA20,MA60,RSI14,DIF,DEA,MACD
2023-02-27,600519,1599.14,1631.05,1635.64,1595.66,22065,3978128676.0,2.49,1.39,22.41,0.18,1644.5220000000002,1648.9895000000001,,51.959437739267635,1.7818410859656524,8.089394569912974,-12.615106967894643
2023-02-28,600519,1639.64,1634.38,1642.65,1603.94,23952,4314877096.0,2.37,0.2,3.33,0.19,1633.8700000000001,1647.3884999999998,,54.4719114639721,0.5100418418583104,6.573524024302041,-12.126964364887462
2023-03-01,600519,1633.64,1659.17,1668.64,1623.87,24458,4475592195.0,2.74,1.52,24.79,0.19,1634.3760000000002,1647.0665000000001,,53.17497138968791,1.4853553475647914,5.555890288954592,-8.1410698827796
2023-03-02,600519,1649.64,1648.64,1659.63,1641.74,13144,2405292304.0,1.08,-0.63,-10.53,0.1,1636.376,1646.661,,52.7620918242082,1.3925627341150175,4.723224777986677,-6.661324087743319
2023-03-03,600519,1660.41,1638.68,1662.25,1623.12,16198,2946842659.0,2.37,-0.6,-9.96,0.13,1642.384,1646.663,,43.382276731732595,0.5094623932741342,3.8804723010441684,-6.742019815540068
2023-03-06,600519,1638.82,1627.78,1639.14,1617.41,20646,3730079522.0,1.33,-0.67,-10.9,0.16,1641.7300000000002,1647.27,,43.6325098161854,-1.0577468469093674,2.892828471453462,-7.901150636725658
2023-03-07,600519,1626.62,1608.94,1637.24,1608.64,22785,4101302456.0,1.76,-1.16,-18.84,0.18,1636.642,1646.8350000000003,,41.32767245918903,-3.7764692220171128,1.5589689327593468,-10.67087630955292
2023-03-08,600519,1600.66,1591.06,1606.58,1581.76,22764,4035787172.0,1.54,-1.11,-17.88,0.18,1623.02,1646.1560000000002,,34.81222997673645,-7.289810464941866,-0.2107869467808956,-14.158047036321939
2023-03-09,600519,1588.64,1590.66,1605.64,1560.64,27612,4881442710.0,2.83,-0.03,-0.4,0.22,1611.4240000000002,1643.757,,40.2482133251364,-9.991262316635357,-2.166882020751788,-15.648760591767138
2023-03-10,600519,1572.21,1570.64,1601.64,1570.64,21161,3725139075.0,1.95,-1.26,-20.02,0.17,1597.816,1640.757,,22.352472794833233,-13.590960920479574,-4.451697800697346,-18.278526239564457
2023-03-13,600519,1571.64,1582.64,1595.64,1569.64,20560,3626476291.0,1.66,0.76,12.0,0.16,1588.788,1636.0395,,27.179866121881247,-15.299089901605385,-6.621176220878954,-17.35582736145286
2023-03-14,600519,1584.42,1586.64,1600.52,1559.14,23705,4177289027.0,2.61,0.25,4.0,0.19,1584.328,1632.15,,32.763715158081354,-16.143930671414864,-8.525727110986137,-15.236407120857454
2023-03-15,600519,1599.01,1571.56,1605.52,1570.76,19213,3392698490.0,2.19,-0.95,-15.08,0.15,1580.428,1627.6460000000002,,33.24173078844805,-17.824829500509168,-10.385547588890745,-14.878563823236846
2023-03-16,600519,1560.64,1572.63,1590.64,1559.65,17646,3096791142.0,1.97,0.07,1.07,0.14,1576.822,1622.1545,,39.48367501898255,-18.85328494210148,-12.079095059532893,-13.548379765137177
2023-03-17,600519,1590.64,1562.64,1596.53,1556.64,27023,4744249369.0,2.54,-0.64,-9.99,0.22,1575.2220000000002,1618.2155,,28.45897096794519,-20.24112570184343,-13.711501187995001,-13.059249027696858
2023-03-20,600519,1571.64,1550.24,1575.64,1548.64,20491,3557872017.0,1.73,-0.79,-12.4,0.16,1568.742,1610.9455000000003,,24.93744787322771,-22.086971018429267,-15.386595154081855,-13.400751728694825
2023-03-21,600519,1555.64,1595.64,1606.49,1544.61,31142,5491052284.0,3.99,2.93,45.4,0.25,1570.542,1606.3455000000001,,33.145858757361964,-19.659790328934378,-16.24123418905236,-6.837112279764035
2023-03-22,600519,1600.64,1593.99,1613.64,1586.19,15330,2727648674.0,1.72,-0.1,-1.65,0.12,1575.028,1603.213,,34.7847875716911,-17.665733773587363,-16.52613410595936,-2.2791993352560027
2023-03-23,600519,1586.64,1595.5,1611.75,1585.65,17356,3082821551.0,1.64,0.09,1.51,0.14,1579.602,1601.056,,37.38459740563283,-15.781664007733525,-16.377240086314195,1.1911521571613406
2023-03-24,600519,1589.72,1599.26,1604.24,1586.64,12770,2269649179.0,1.1,0.24,3.76,0.1,1586.926,1600.587,,41.30487804878052,-13.825749928985033,-15.866942054848362,4.082384251726658
2023-03-27,600519,1599.24,1588.43,1599.24,1576.64,15296,2700755933.0,1.41,-0.68,-10.83,0.12,1594.564,1598.4560000000001,,43.425860632091826,-12.999711833908577,-15.293496010660405,4.587568353503656
2023-03-28,600519,1590.64,1602.44,1610.64,1585.66,17261,3073113077.0,1.57,0.88,14.01,0.14,1595.924,1596.859,,53.74046805153828,-11.086779288376874,-14.4521526662037,6.7307467556536515
2023-03-29,600519,1619.64,1610.64,1620.64,1605.71,15393,2761909333.0,0.93,0.51,8.2,0.12,1599.2540000000001,1594.4325000000001,,56.246873436718346,-8.807566846283407,-13.323235502219642,9.03133731187247
2023-03-30,600519,1613.64,1620.64,1625.64,1599.64,19257,3453573052.0,1.61,0.62,10.0,0.15,1604.2820000000002,1593.0324999999998,,66.67778519012668,-6.123767162634522,-11.88334183430262,11.519149343336196
2023-03-31,600519,1645.64,1640.64,1668.64,1639.64,27446,5024790356.0,1.79,1.23,20.0,0.22,1612.5580000000002,1593.1305000000002,,68.36605446485112,-2.35584698698176,-9.977842864838449,15.243991755713378
2023-04-03,600519,1645.64,1622.71,1648.41,1620.72,21417,3875811673.0,1.69,-1.09,-17.93,0.17,1619.414,1592.877,1633.6515,60.49583891055107,-0.8072389064907384,-8.143722073168906,14.672966333356335
2023-04-04,600519,1632.64,1635.23,1635.81,1607.64,20066,3614275263.0,1.74,0.77,12.52,0.16,1625.9720000000002,1594.1915000000001,1635.0611666666668,68.8072310509836,1.414003765193229,-6.2321769054964795,15.292361341379417
2023-04-06,600519,1625.64,1617.6,1636.54,1608.86,14874,2676251956.0,1.69,-1.08,-17.63,0.12,1627.364,1595.5185,1636.2603333333332,62.09976860571482,1.7317978382764068,-4.639381956741903,12.742359590036619
2023-04-07,600519,1615.64,1611.63,1626.65,1608.98,13525,2428160574.0,1.09,-0.37,-5.97,0.11,1625.562,1596.567,1636.0935,63.472856278532525,1.4848068945295836,-3.4145441864876056,9.798702162034377
2023-04-10,600519,1611.52,1592.34,1611.52,1564.64,29418,5171150567.0,2.91,-1.2,-19.29,0.23,1615.902,1597.652,1635.559,61.15527291997876,-0.2644288237283945,-2.7845211139357637,5.0401845804147385
2023-04-11,600519,1613.64,1566.14,1613.64,1564.64,29209,5138854627.0,3.08,-1.65,-26.2,0.23,1604.588,1596.827,1633.964,41.29793510324483,-3.7219277047142896,-2.972002432091469,-1.499850545245641
2023-04-12,600519,1567.9,1514.74,1570.64,1513.46,51105,8732657376.0,3.65,-3.28,-51.4,0.41,1580.49,1593.2320000000002,1631.2915,31.927023945267962,-10.488664119108307,-4.475334769494837,-12.02665869922694
2023-04-13,600519,1510.64,1543.64,1544.23,1504.65,29543,5049310126.0,2.61,1.91,28.9,0.24,1565.698,1591.836,1629.2590000000002,39.48670126500165,-13.365296191706193,-6.253327053937108,-14.22393827553817
2023-04-14,600519,1546.64,1534.06,1553.64,1525.44,21232,3646526766.0,1.83,-0.62,-9.58,0.17,1550.184,1589.9075,1627.2493333333334,37.08706329715599,-16.23097321506134,-8.248856286161955,-15.96423385779877
2023-04-17,600519,1560.64,1573.64,1573.64,1548.64,30467,5303401395.0,1.63,2.58,39.58,0.24,1546.444,1590.4575,1625.016,47.37029266384554,-15.133814493016871,-9.625847927532938,-11.015933130967866
2023-04-18,600519,1573.64,1578.64,1589.64,1566.66,18314,3220107647.0,1.46,0.32,5.0,0.15,1548.944,1591.8775,1622.4343333333334,45.628214548126394,-13.70289168237764,-10.441256678501878,-6.523270007751524
2023-04-19,600519,1582.64,1579.64,1586.14,1570.64,14601,2568632845.0,0.98,0.06,1.0,0.12,1561.9240000000002,1591.0774999999999,1619.951,44.150943396226424,-12.345867922676007,-10.822178927336704,-3.047377990678605
2023-04-20,600519,1580.75,1562.52,1585.64,1549.64,19885,3468366835.0,2.28,-1.08,-17.12,0.16,1565.7,1589.5040000000001,1617.4323333333334,39.32088784359841,-12.507677023506176,-11.159278546570599,-2.6967969538711536
2023-04-21,600519,1566.64,1546.11,1568.72,1541.92,18518,3210937222.0,1.72,-1.05,-16.41,0.15,1568.1100000000001,1587.0345000000002,1614.8533333333332,32.39861467992404,-13.800972734714833,-11.687617384199445,-4.226710701030775
2023-04-24,600519,1541.64,1525.64,1542.64,1521.64,20231,3456728718.0,1.36,-1.32,-20.47,0.16,1558.51,1583.3535,1612.2698333333333,32.095030803851444,-16.289897035693684,-12.608073314498293,-7.363647442390782
2023-04-25,600519,1526.64,1551.02,1556.62,1522.64,20583,3534989917.0,2.23,1.66,25.38,0.16,1552.986,1581.483,1609.6428333333336,35.170640650864655,-16.029653715540917,-13.292389394706818,-5.474528641668197
2023-04-26,600519,1564.64,1564.55,1581.64,1540.64,27892,4861477657.0,2.64,0.87,13.53,0.22,1549.968,1579.5885,1607.9453333333336,40.521030625737076,-14.563769020657219,-13.5466653198969,-2.0342074015206393
2023-04-27,600519,1568.64,1578.56,1590.64,1550.64,25605,4489906864.0,2.56,0.9,14.01,0.2,1553.176,1577.9845,1606.4945000000002,44.25608781741756,-12.131708145512903,-13.2636738850201,2.2639314790143956
2023-04-28,600519,1583.65,1581.16,1603.41,1574.61,26225,4636084177.0,1.82,0.16,2.6,0.21,1560.1860000000001,1576.0105,1605.2346666666667,47.93863854266542,-9.880586854211742,-12.58705647885843,5.412939249293377
2023-05-04,600519,1589.64,1570.54,1598.31,1556.64,27466,4818999650.0,2.64,-0.67,-10.62,0.22,1569.166,1572.5055,1604.0996666666667,50.86071987480436,-8.851468043600107,-11.839938791806766,5.976941496413318
2023-05-05,600519,1586.64,1570.64,1586.64,1557.03,20714,3621305973.0,1.89,0.01,0.1,0.16,1573.09,1569.902,1603.3496666666667,63.68086147821829,-7.936329738493214,-11.059216981144056,6.245774485301684
2023-05-08,600519,1588.96,1541.16,1589.64,1537.81,33171,5742915994.0,3.3,-1.88,-29.48,0.26,1568.4119999999998,1565.1985,1602.075,49.394767668879346,-9.480579445449393,-10.743489474005123,2.52582005711146
2023-05-09,600519,1535.64,1542.64,1560.62,1527.71,29378,5057346564.0,2.14,0.1,1.48,0.23,1561.228,1561.4505000000001,1601.0416666666667,52.18009960361829,-10.46435822502508,-10.687663224209114,0.4466099983680678
2023-05-10,600519,1535.83,1545.64,1556.64,1535.64,20773,3588550877.0,1.36,0.19,3.0,0.17,1554.1240000000003,1558.151,1599.4916666666666,41.260923845193524,-10.87655689021949,-10.725441957411189,-0.3022298656166029
2023-05-11,600519,1551.64,1537.71,1555.64,1535.64,15246,2623835905.0,1.29,-0.51,-7.93,0.12,1547.5580000000002,1555.4195,1597.9428333333333,37.45479065775763,-11.70814778870249,-10.921983123669449,-1.5723293300660828
2023-05-12,600519,1535.64,1527.04,1550.52,1525.65,19460,3335038590.0,1.62,-0.69,-10.67,0.15,1538.8380000000002,1553.4645,1595.4436666666668,34.78009259259258,-13.077421024964679,-11.353070703928495,-3.4487006420723674
2023-05-15,600519,1522.64,1536.94,1537.64,1511.84,25740,4384647977.0,1.69,0.65,9.9,0.2,1537.9940000000001,1554.5745000000002,1593.3188333333335,42.27563715424572,-13.211439417763359,-11.72474444669547,-2.9733899421357783
2023-05-16,600519,1534.63,1523.93,1540.63,1517.64,22224,3785811907.0,1.5,-0.85,-13.01,0.18,1534.252,1553.589,1591.0236666666667,43.16191885559261,-14.203716626733467,-12.22053888270307,-3.9663554880607954
2023-05-17,600519,1528.64,1521.64,1533.64,1519.65,16777,2858697942.0,0.92,-0.15,-2.29,0.13,1529.452,1552.968,1588.3433333333335,48.611111111111114,-15.001954136590712,-12.776821933480598,-4.450264406220228
2023-05-18,600519,1525.63,1511.64,1526.04,1510.64,19219,3260170684.0,1.01,-0.66,-10.0,0.15,1524.238,1549.868,1586.1803333333332,34.69133882755415,-16.25411225244352,-13.472279997273182,-5.563664510340676
2023-05-19,600519,1491.64,1520.14,1524.97,1476.19,26741,4504022549.0,3.23,0.56,8.5,0.21,1522.858,1546.943,1583.2553333333333,32.03333603042333,-16.37185308677317,-14.05219461517318,-4.639316943199983
2023-05-22,600519,1510.65,1566.64,1572.64,1510.64,41284,7165754129.0,4.08,3.06,46.5,0.33,1528.7980000000002,1546.2930000000001,1581.2386666666666,46.18144541260899,-12.568124645444414,-13.755380621227427,2.374511951566028
2023-05-23,600519,1574.63,1545.19,1574.64,1545.19,16894,2934118394.0,1.88,-1.37,-21.45,0.13,1533.05,1545.4265,1579.3811666666666,39.71874464071345,-11.155880144170396,-13.235480525816023,4.159200763291253
2023-05-24,600519,1552.97,1531.54,1554.19,1530.75,18479,3182416491.0,1.52,-0.88,-13.65,0.15,1535.03,1544.6979999999999,1577.5961666666667,39.04248145650711,-11.011177128708823,-12.790619846394584,3.558885435371522
2023-05-25,600519,1526.63,1521.64,1530.64,1510.64,22466,3814504093.0,1.31,-0.65,-9.9,0.18,1537.0300000000002,1544.498,1576.1461666666667,36.95142735406905,-11.562065909999774,-12.544909059115621,1.9656862982316952
2023-05-26,600519,1522.64,1511.2,1525.64,1495.65,18291,3090691546.0,1.97,-0.69,-10.44,0.15,1535.2420000000002,1542.507,1574.1486666666667,41.12138454243718,-12.69473300747859,-12.574873848788217,-0.23971831738074556
2023-05-29,600519,1517.64,1509.64,1518.99,1498.64,17771,2998147159.0,1.35,-0.1,-1.56,0.14,1523.842,1539.7615,1572.0696666666668,40.22511848341234,-13.561925371514917,-12.772284153333558,-1.5792824363627176
2023-05-30,600519,1509.64,1488.93,1519.53,1479.2,26453,4424706688.0,2.67,-1.37,-20.71,0.21,1512.5900000000001,1535.28,1569.2323333333334,34.79706181974157,-15.738877504346874,-13.365602823536223,-4.746549361621302
2023-05-31,600519,1481.65,1449.54,1486.36,1447.31,36957,6053737281.0,2.62,-2.65,-39.39,0.29,1496.19,1528.699,1565.9140000000002,29.774739643070163,-20.407328577028466,-14.773947974234673,-11.266761205587585
2023-06-01,600519,1438.64,1456.56,1495.63,1438.64,28645,4708722933.0,3.93,0.48,7.02,0.23,1483.1740000000002,1523.0,1562.8786666666667,33.55729749906682,-23.272384789790294,-16.473635337345797,-13.597498904888994
2023-06-02,600519,1465.64,1491.24,1493.79,1456.75,25058,4163116244.0,2.54,2.38,34.68,0.2,1479.182,1519.03,1560.603,40.44332915098285,-22.485378862013704,-17.675984042279378,-9.618789639468652
2023-06-05,600519,1486.8,1485.64,1503.52,1483.64,16201,2704294313.0,1.33,-0.38,-5.6,0.13,1474.382,1516.2540000000001,1558.548,41.73680348741854,-22.059258789117393,-18.55263899164698,-7.013239594940828
2023-06-06,600519,1490.64,1487.63,1504.64,1472.19,19914,3326778183.0,2.18,0.13,1.99,0.16,1474.122,1513.5035,1556.8241666666665,42.65093564976879,-21.315270027855377,-19.10516519888866,-4.420209657933434
2023-06-07,600519,1493.63,1471.54,1499.44,1470.64,17890,2971782064.0,1.94,-1.08,-16.09,0.14,1478.5220000000002,1509.7985,1554.8388333333335,41.55718376284316,-21.772996553614348,-19.6387314698338,-4.268530167561096
2023-06-08,600519,1476.47,1488.64,1495.64,1470.65,14703,2441569677.0,1.7,1.16,17.1,0.12,1484.938,1507.345,1553.4721666666667,43.599642392717826,-20.519386321048387,-19.81486244007672,-1.4090477619433344
2023-06-09,600519,1492.63,1486.64,1498.61,1486.64,17580,2938014322.0,0.8,-0.13,-2.0,0.14,1484.018,1505.325,1551.8721666666668,30.156761583490464,-19.46291806110571,-19.74447356428252,0.5631110063536156
2023-06-12,600519,1486.66,1516.64,1528.64,1482.16,27029,4562308599.0,3.13,2.02,30.0,0.22,1490.2180000000003,1504.31,1550.7055,43.20658639889594,-16.02023873424355,-18.999626598274723,5.958775728062349
2023-06-13,600519,1514.52,1519.64,1525.25,1505.64,14663,2485398902.0,1.29,0.2,3.0,0.12,1496.6200000000001,1504.0955000000001,1549.8401666666666,47.01724483657514,-12.901099788875854,-17.779921236394948,9.757642895038188
2023-06-14,600519,1539.64,1547.52,1554.88,1526.85,31506,5438040356.0,1.84,1.83,27.88,0.25,1511.816,1505.3895,1549.4216666666666,55.95051963579506,-8.08626329562344,-15.841189648240647,15.509852705234415
2023-06-15,600519,1550.98,1575.64,1576.29,1543.64,25223,4395900802.0,2.11,1.82,28.12,0.2,1529.2160000000001,1508.5895,1549.6383333333333,63.70247512120438,-1.9786134699056674,-13.068674412573651,22.180121885335968
2023-06-16,600519,1577.64,1618.33,1620.64,1570.74,37918,6742301361.0,3.17,2.71,42.69,0.3,1555.554,1513.499,1550.7731666666668,69.67097404712777,6.234600649615686,-9.208019400135786,30.885240099502944
2023-06-19,600519,1610.64,1564.64,1618.59,1558.64,31700,5584248725.0,3.7,-3.32,-53.69,0.25,1565.154,1513.3990000000001,1550.2565000000002,62.24090541632984,8.315442473746543,-5.70332702535932,28.037538998211726
2023-06-20,600519,1560.64,1564.1,1585.64,1555.64,20947,3659824529.0,1.92,-0.03,-0.54,0.17,1574.046,1514.3445,1549.7583333333334,71.1834319526627,9.807891851925888,-2.6010832499022785,24.81795020365633
2023-06-21,600519,1560.64,1556.47,1577.24,1555.64,17721,3088635934.0,1.38,-0.49,-7.63,0.14,1575.836,1515.5910000000001,1549.1078333333332,68.43289915501275,10.25675798181669,-0.029515003558484576,20.57254597075035
2023-06-26,600519,1540.75,1529.64,1550.64,1515.64,23993,4098619510.0,2.25,-1.72,-26.83,0.19,1566.636,1515.991,1547.9475,57.29594163246696,8.351262693476883,1.6466405358485892,13.409244315256588
2023-06-27,600519,1530.63,1531.69,1540.34,1520.73,15174,2598138744.0,1.28,0.13,2.05,0.12,1549.308,1517.0155,1547.0018333333333,58.86907284002927,6.926714958242201,2.7026554203273117,8.448119075829778
2023-06-28,600519,1533.82,1549.02,1554.64,1531.64,18574,3199294221.0,1.5,1.13,17.33,0.15,1546.184,1518.9845,1546.1115,61.163847972358596,7.114129525129783,3.5849502412878063,7.058358567683954
2023-06-29,600519,1551.64,1534.35,1555.63,1533.65,14231,2446524134.0,1.42,-0.95,-14.67,0.11,1540.234,1521.2555,1544.84,61.48137315833729,6.0096351883589705,4.069887230702039,3.8794959153138624
2023-06-30,600519,1546.55,1537.55,1555.54,1533.03,20459,3472586730.0,1.47,0.21,3.2,0.16,1536.45,1525.6560000000002,1543.4551666666666,59.41917343912489,5.331075406691298,4.322124865899891,2.0179010815828136
2023-07-03,600519,1545.55,1570.65,1571.83,1538.55,19139,3286737792.0,2.16,2.15,33.1,0.15,1544.652,1531.3605,1542.2886666666668,64.44811336979328,7.379143094482288,4.9335285116163705,4.8912291657318345
2023-07-04,600519,1570.75,1577.15,1580.99,1564.63,12472,2155553635.0,1.04,0.41,6.5,0.1,1553.7440000000001,1535.6560000000002,1541.5293333333334,61.321707892077995,9.418180250506566,5.83045885939441,7.175442782224312
2023-07-05,600519,1576.55,1561.93,1578.52,1546.55,14745,2523960725.0,2.03,-0.97,-15.22,0.12,1556.3260000000002,1539.4705,1540.3076666666666,57.56664877437824,9.694255740263543,6.603218235568237,6.182075009390612
2023-07-06,600519,1555.71,1549.53,1579.55,1546.55,15141,2589459002.0,2.11,-0.79,-12.4,0.12,1559.362,1542.5655000000002,1539.173166666667,50.38072508239573,8.810904562833912,7.044755501021372,3.532298123625079
2023-07-07,600519,1547.55,1536.58,1555.54,1536.55,15167,2571458553.0,1.23,-0.84,-12.95,0.12,1559.1680000000001,1545.8175,1537.9223333333332,42.15032154340832,6.985362705157058,7.03287694184851,-0.09502847338290366
2023-07-10,600519,1551.55,1547.45,1561.51,1546.55,13477,2298241728.0,0.97,0.71,10.87,0.11,1554.528,1548.7580000000003,1537.174166666667,33.666697391464695,6.342612102075009,6.894823973893811,-1.1044237436376036
2023-07-11,600519,1556.55,1556.55,1561.72,1548.65,12583,2151079270.0,0.84,0.59,9.1,0.1,1550.408,1552.2535000000003,1537.0143333333333,47.65357619351467,6.492678015875981,6.814394782290245,-0.6434335328285279
2023-07-12,600519,1559.59,1560.35,1569.55,1557.88,13285,2280785351.0,0.75,0.24,3.8,0.11,1550.092,1554.4389999999999,1537.7745,48.93253629376601,6.8393942957388845,6.819394684979973,0.03999922151782265
2023-07-13,600519,1568.54,1584.95,1591.96,1565.56,25807,4479772500.0,1.69,1.58,24.6,0.21,1557.176,1557.7045,1538.463,57.39279410237773,8.995489451805042,7.2546136383449875,3.4817516269201096
2023-07-14,600519,1602.55,1599.55,1605.05,1587.75,18550,3245530255.0,1.09,0.92,14.6,0.15,1569.77,1560.306,1539.5545,69.3774599478906,11.746897457819387,8.153070402239868,7.187654111159038
2023-07-17,600519,1597.55,1576.52,1597.55,1573.15,14336,2482069846.0,1.53,-1.44,-23.03,0.11,1575.584,1560.35,1539.6025000000002,61.13125093112178,11.931540226544712,8.908764367100837,6.045551718887751
2023-07-18,600519,1580.13,1569.35,1581.06,1567.55,14738,2544005063.0,0.86,-0.45,-7.17,0.12,1578.1439999999998,1557.901,1539.4476666666667,55.31614455310912,11.368265584075516,9.400664610495772,3.935201947159488
2023-07-19,600519,1561.56,1569.55,1574.55,1560.35,12483,2147704435.0,0.9,0.01,0.2,0.1,1579.984,1558.1465,1539.2795,59.95813058730337,10.813355074060382,9.683202703208694,2.2603047417033757
2023-07-20,600519,1574.54,1570.55,1595.53,1568.55,16693,2897176490.0,1.72,0.06,1.0,0.13,1577.1039999999998,1558.469,1539.4133333333334,59.45342041938809,10.335139089586391,9.813589980484235,1.0430982182043138
2023-07-21,600519,1578.43,1617.85,1619.05,1572.55,39377,6931535726.0,2.96,3.01,47.3,0.31,1580.764,1561.538,1540.6090000000002,62.50397372046195,13.615908456855095,10.574053675758407,6.083709562193377
2023-07-24,600519,1597.07,1617.7,1617.7,1597.07,19713,3476648177.0,1.28,-0.01,-0.15,0.16,1589.0,1565.941,1542.1433333333334,61.11628927024506,16.019178947371984,11.663078730081123,8.712200434581721
2023-07-25,600519,1646.55,1675.1,1675.43,1646.54,43086,7837450019.0,1.79,3.55,57.4,0.34,1610.15,1573.1115,1544.2113333333332,75.19704323818851,22.298445810912426,13.790152146247385,17.016587329330083
2023-07-26,600519,1675.1,1675.1,1682.54,1661.63,19611,3580171484.0,1.25,0.0,0.0,0.16,1631.2599999999998,1579.4155,1546.0538333333332,79.59183673469389,26.963985993903634,16.424918915778633,21.07813415625
2023-07-27,600519,1682.55,1684.58,1701.34,1675.25,20340,3749635290.0,1.56,0.57,9.48,0.16,1654.066,1586.927,1547.8208333333334,85.45759463344517,31.06828116868155,19.35359136635922,23.429379604644666
2023-07-28,600519,1678.55,1743.55,1746.55,1674.56,39018,7330314112.0,4.27,3.5,58.97,0.31,1679.2060000000001,1597.2269999999999,1550.5273333333337,88.18146417445485,38.63400210426312,23.20967351394,30.848657180646235
2023-07-31,600519,1754.55,1727.13,1781.55,1720.55,45379,8615279839.0,3.5,-0.94,-16.42,0.36,1701.0919999999999,1605.051,1553.1371666666666,82.29213993639262,42.81143016371561,27.13002484389512,31.362810639640983
2023-08-01,600519,1724.56,1735.55,1753.5,1724.44,19231,3635857283.0,1.68,0.49,8.42,0.15,1713.182,1612.971,1555.8856666666666,82.59656173252965,46.268145251164924,30.957648925349083,30.62099265163168
2023-08-02,600519,1729.95,1726.55,1736.55,1713.35,18509,3478674239.0,1.34,-0.52,-9.0,0.15,1723.4719999999998,1621.2019999999998,1558.9755,77.96871296515766,47.73117678405356,34.312354497089984,26.83764457392715
2023-08-03,600519,1716.55,1725.02,1736.55,1697.05,21543,4031087705.0,2.29,-0.09,-1.53,0.17,1731.56,1629.9765,1562.0151666666668,76.13196151122595,48.211430243905625,37.092169646453115,22.23852119490502
2023-08-04,600519,1734.37,1740.02,1753.07,1728.55,24574,4655813751.0,1.42,0.87,15.0,0.2,1730.854,1640.1485,1565.2548333333332,85.23099465609386,49.23486038773376,39.520707794709246,19.42830518604903
2023-08-07,600519,1727.5,1734.48,1744.55,1717.58,23892,4491893140.0,1.55,-0.32,-5.54,0.19,1732.324,1649.5,1568.5343333333335,85.83394817933261,49.033674769505524,41.42330118966851,15.220747159674033
2023-08-08,600519,1726.58,1736.55,1740.26,1710.63,17736,3333559505.0,1.71,0.12,2.07,0.14,1732.524,1658.5,1572.0261666666665,85.9479938005856,48.48239059830621,42.83511907139605,11.29454305382032
2023-08-09,600519,1736.55,1736.83,1751.55,1729.51,18523,3506306394.0,1.27,0.02,0.28,0.15,1734.58,1667.3239999999998,1575.3576666666665,85.90430126101238,47.52030310693044,43.77215587850293,7.496294456855026
2023-08-10,600519,1728.55,1721.55,1735.55,1708.85,18436,3454219140.0,1.54,-0.88,-15.28,0.15,1733.886,1674.154,1578.6513333333335,75.98476495940673,45.00607156118667,44.018939015039685,1.974265092293976
2023-08-11,600519,1731.55,1680.55,1731.95,1680.43,26786,4959166751.0,2.99,-2.38,-41.0,0.21,1721.9919999999997,1678.2040000000002,1581.2998333333335,63.07250717583927,39.25268705598933,43.06568862322962,-7.626003134480584
2023-08-14,600519,1656.55,1649.55,1671.53,1642.55,23731,4285362053.0,1.72,-1.84,-31.0,0.19,1705.006,1681.8555000000001,1583.5983333333336,44.03009486424599,31.82479108119378,40.81750911482245,-17.98543606725734
2023-08-15,600519,1655.55,1659.53,1664.55,1647.56,14818,2682125119.0,1.03,0.61,9.98,0.12,1689.602,1686.3645000000001,1585.9215000000002,46.524088047506375,26.438664137052456,37.94174011926845,-23.006151964431993
2023-08-16,600519,1654.13,1666.55,1669.9,1652.55,13184,2396261791.0,1.05,0.42,7.02,0.1,1675.5459999999998,1691.2145,1587.5866666666668,45.93020631122748,22.477468791790216,34.848885853772806,-24.74283412396518
2023-08-17,600519,1652.63,1674.6,1680.55,1648.1,17290,3141408018.0,1.95,0.48,8.05,0.14,1666.1559999999997,1696.417,1589.7435,29.790726302831274,19.759979916820612,31.831104666382366,-24.14224949912351
2023-08-18,600519,1678.54,1649.14,1681.54,1649.14,17023,3084761577.0,1.93,-1.52,-25.46,0.14,1659.8740000000003,1697.9814999999999,1591.7034999999998,28.291488058787436,15.374711084102955,28.539825949926485,-26.33022973164706
2023-08-21,600519,1639.55,1637.55,1660.54,1636.62,18912,3405415645.0,1.45,-0.7,-11.59,0.15,1657.4740000000002,1698.9739999999997,1593.6353333333332,23.1947483588621,10.83919036235443,24.999698832412076,-28.321016940115292
2023-08-22,600519,1647.54,1634.55,1649.11,1617.57,26650,4763131152.0,1.93,-0.18,-3.0,0.21,1652.4779999999998,1696.9465,1595.6911666666667,23.981900452488645,6.922879935202673,21.384335052970197,-28.92291023553505
2023-08-23,600519,1643.55,1620.55,1646.55,1616.63,19912,3556178584.0,1.83,-0.86,-14.0,0.16,1643.2779999999998,1694.2189999999998,1597.5396666666668,22.40185977703804,2.658843219511482,17.639236686278455,-29.960786933533946
2023-08-24,600519,1626.17,1662.85,1674.55,1621.55,26055,4703417600.0,3.27,2.61,42.3,0.21,1640.9279999999999,1693.1325000000002,1600.4383333333333,32.183589601514484,2.6621324796451518,14.643815844951796,-23.963366730613288
2023-08-25,600519,1655.34,1671.53,1684.32,1652.56,18831,3433296756.0,1.91,0.52,8.68,0.15,1645.4060000000002,1689.5314999999998,1604.1381666666666,35.67429793819123,3.3267934956516,12.380411375091757,-18.107235758880314
2023-08-28,600519,1745.13,1681.52,1745.13,1678.43,41052,7633221012.0,3.99,0.6,9.99,0.33,1654.2,1687.2509999999997,1607.8875,37.9124017045205,4.606550206247448,10.825639141322895,-12.438177870150895
