日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA5,MA20,MA60,RSI14,DIF,DEA,MACD
2023-02-24,300750,206.83,203.72,207.28,202.96,99894,4060495069.0,2.08,-2.09,-4.35,0.48,207.78400000000002,224.7875,,25.682742591516572,-2.73723983234143,1.096186723144362,-7.6668531109715845
2023-02-27,300750,202.24,201.33,203.77,200.78,92206,3705001333.0,1.47,-1.17,-2.39,0.44,205.632,222.85549999999998,,25.194755842675306,-3.6512191612491733,0.14670554626565502,-7.595849415029656
2023-02-28,300750,202.94,202.89,205.33,201.56,93231,3769996772.0,1.87,0.77,1.56,0.45,204.398,221.15300000000002,,27.597765363128488,-4.201246052430463,-0.7228847734735686,-6.956722557913789
2023-03-01,300750,202.44,207.27,208.6,202.41,126020,5166296897.0,3.05,2.16,4.38,0.6,204.656,219.34699999999998,,29.141607435757265,-4.234899644638801,-1.4252877477066153,-5.619223793864372
2023-03-02,300750,206.0,201.17,206.83,198.61,161453,6483446930.0,3.97,-2.94,-6.1,0.77,203.276,217.5335,,28.02313354363828,-4.6996151411593985,-2.0801532263971723,-5.2389238295244525
2023-03-03,300750,202.0,202.01,203.89,200.72,82031,3300669920.0,1.58,0.42,0.84,0.39,202.93400000000003,216.03699999999998,,18.007586344579764,-4.94314306417516,-2.6527511939527697,-4.580783740444781
2023-03-06,300750,201.93,205.4,205.65,196.28,166267,6674565924.0,4.64,1.68,3.39,0.79,203.748,214.86550000000003,,25.58762886597941,-4.807181829339385,-3.0836373210300927,-3.447089016618584
2023-03-07,300750,202.94,201.94,205.72,201.74,99184,4014218858.0,1.94,-1.68,-3.46,0.47,203.558,213.59050000000002,,24.525691699604764,-4.921888191455594,-3.451287495115193,-2.941201392680801
2023-03-08,300750,200.73,199.46,202.35,198.01,81294,3231604462.0,2.15,-1.23,-2.48,0.39,201.996,212.21599999999998,,24.78035143769972,-5.153502712299314,-3.7917305385520175,-2.7235443474945935
2023-03-09,300750,198.61,199.06,201.43,194.19,81367,3228769655.0,3.63,-0.2,-0.4,0.39,201.574,210.661,,32.91777188328915,-5.308146536751792,-4.095013738191973,-2.426265597119638
2023-03-10,300750,201.66,203.94,206.24,198.44,191426,7722447890.0,3.92,2.45,4.88,0.89,201.95999999999998,209.5455,,40.39594626443554,-4.979526780562111,-4.271916346666001,-1.41522086779222
2023-03-13,300750,202.41,196.28,204.42,195.17,188332,7424578060.0,4.54,-3.76,-7.66,0.87,200.13600000000002,207.6565,,36.4215894602635,-5.276368546731931,-4.472806786679187,-1.6071235201054872
2023-03-14,300750,195.66,193.63,195.72,188.5,184847,7095007800.0,3.68,-1.35,-2.65,0.86,198.474,205.88400000000001,,36.75745228393739,-5.660203337358041,-4.710286096814958,-1.8998344810861667
2023-03-15,300750,196.83,194.06,198.36,191.62,129683,5046344791.0,3.48,0.22,0.43,0.6,197.394,204.201,,34.42294863242164,-5.8621228646308055,-4.940653450378127,-1.842938828505357
2023-03-16,300750,191.83,192.45,195.12,191.56,101132,3897781767.0,1.83,-0.83,-1.61,0.47,196.07199999999997,202.5875,,36.65640539900545,-6.081950153922804,-5.168912791087063,-1.8260747256714822
2023-03-17,300750,194.61,187.38,195.16,187.11,201447,7641555518.0,4.18,-2.63,-5.07,0.93,192.76,201.3595,,34.46893787575151,-6.58931398281058,-5.452993029431767,-2.2726419067576273
2023-03-20,300750,186.58,189.58,192.17,182.94,158370,6002000932.0,4.93,1.17,2.2,0.73,191.42000000000002,200.23399999999998,,35.38968166849622,-6.736230783417113,-5.709640580228836,-2.053180406376555
2023-03-21,300750,190.83,197.27,197.49,188.89,172924,6720740862.0,4.54,4.06,7.69,0.8,192.148,199.6445,,39.76668031109294,-6.161123082656815,-5.799937080714432,-0.7223720038847645
2023-03-22,300750,200.02,200.28,205.53,199.07,176872,7125770900.0,3.27,1.53,3.01,0.82,193.392,199.3595,,49.02774743281628,-5.40021393724453,-5.719992452020452,0.6395570295518436
2023-03-23,300750,199.61,199.82,201.79,197.63,100289,3981184717.0,2.08,-0.23,-0.46,0.46,194.86599999999999,198.947,,47.587574355584934,-4.779214305514188,-5.531836822719199,1.5052450344100219
2023-03-24,300750,199.83,197.16,201.98,195.17,117653,4645723682.0,3.41,-1.33,-2.66,0.55,196.82200000000003,198.619,,40.77474249888043,-4.450405884010166,-5.315550634977393,1.730289501934454
2023-03-27,300750,195.78,198.78,199.94,192.07,161157,6311744702.0,3.99,0.82,1.62,0.75,198.662,198.4915,,46.31013545072396,-4.0128448029570905,-5.055009468573333,2.0843293312324853
2023-03-28,300750,197.39,196.61,198.6,195.28,75906,2976678086.0,1.67,-1.09,-2.17,0.35,198.53,198.1775,,46.64784756527877,-3.7974012801609547,-4.803487830890858,2.0121731014598065
2023-03-29,300750,198.06,200.82,203.1,196.85,137546,5508159641.0,3.18,2.14,4.21,0.64,198.63799999999998,197.85500000000002,,51.89982728842832,-3.249490813239106,-4.492688427360507,2.4863952282428023
2023-03-30,300750,201.27,200.78,201.83,199.25,86819,3465633464.0,1.28,-0.02,-0.04,0.4,198.83,197.8355,,46.19093539054966,-2.786375879744867,-4.151425917837379,2.7301000761850247
2023-03-31,300750,203.22,204.08,209.04,203.22,196076,8033742420.0,2.9,1.64,3.3,0.91,200.214,197.939,,60.50646551724139,-2.1285351098591434,-3.746847756241732,3.2366252927651775
2023-04-03,300750,204.12,200.01,204.5,198.5,167632,6698371580.0,2.94,-1.99,-4.07,0.78,200.45999999999998,197.66950000000003,211.57016666666667,58.27711468604046,-1.9135483515742067,-3.380187875308227,2.933279047468041
2023-04-04,300750,200.72,194.06,200.72,190.62,200897,7782699958.0,5.05,-2.97,-5.95,0.93,199.95,197.27550000000002,211.555,50.0,-2.197948488512509,-3.1437399979490834,1.891583018873149
2023-04-06,300750,191.83,194.07,194.92,189.69,105816,4064823971.0,2.7,0.01,0.01,0.49,198.6,197.00600000000003,211.59216666666669,51.90767781441357,-2.394923541800239,-2.993976706719315,1.1981063298381525
2023-04-07,300750,193.03,195.45,197.39,192.03,100581,3923098225.0,2.76,0.71,1.38,0.47,197.53400000000002,196.8255,211.4348333333333,60.4075315965953,-2.411870679939625,-2.877555501363377,0.9313696428475042
2023-04-10,300750,197.33,201.84,201.89,194.06,172379,6844475287.0,4.01,3.27,6.39,0.8,197.086,196.72050000000002,211.29916666666665,64.26908752327745,-1.8879190567731712,-2.679628212445336,1.5834183113443299
2023-04-11,300750,200.73,200.69,206.21,199.61,143663,5785418237.0,3.27,-0.57,-1.15,0.67,197.222,196.94099999999997,211.14499999999998,54.69522240527181,-1.5476387929615498,-2.453230328548579,1.8111830711740584
2023-04-12,300750,200.72,196.28,200.72,196.28,87367,3443470020.0,2.21,-2.2,-4.41,0.41,197.666,197.0735,210.77466666666666,44.711792702273925,-1.6151954091438085,-2.285623344667625,1.3408558710476326
2023-04-13,300750,195.17,194.2,195.92,192.39,100464,3896072549.0,1.8,-1.06,-2.08,0.47,197.692,197.08049999999997,210.408,42.87525354969573,-1.8156435225726852,-2.191627380248637,0.7519677153519035
2023-04-14,300750,194.0,199.22,202.04,193.78,159237,6337229777.0,4.25,2.58,5.02,0.74,198.446,197.419,210.07283333333334,52.464114832535884,-1.5515428305574517,-2.0636104703104,1.024135279505897
2023-04-17,300750,198.68,205.1,206.28,198.39,176632,7173869978.0,3.96,2.95,5.88,0.82,199.098,198.305,209.78000000000003,56.86061658706035,-0.8578851051260585,-1.8224653972735319,1.9291605842949466
2023-04-18,300750,205.11,205.72,210.72,204.77,140605,5793046443.0,2.9,0.3,0.62,0.65,200.10399999999998,199.112,209.4315,60.233655358346425,-0.2551859173364903,-1.5090095012861235,2.5076471678992664
2023-04-19,300750,208.78,206.48,208.97,204.06,116224,4770263894.0,2.39,0.37,0.76,0.54,202.144,199.5725,209.10516666666666,56.89235265465172,0.28054918326600387,-1.1510977643756983,2.8632938952834044
2023-04-20,300750,206.44,198.5,206.44,198.5,158438,6335888038.0,3.85,-3.86,-7.98,0.73,203.004,199.4835,208.619,47.6734693877551,0.06050632267519518,-0.9087769469655197,1.9385665392814297
2023-04-21,300750,203.22,203.49,209.01,200.17,252760,10288953392.0,4.45,2.51,4.99,1.17,203.858,199.667,208.232,49.418031169855986,0.2854812173954997,-0.6699253140933159,1.9108130629776312
2023-04-24,300750,203.56,198.99,204.06,196.77,173774,6922771298.0,3.58,-2.21,-4.5,0.81,202.63600000000002,199.75849999999997,207.72166666666666,49.00234741784039,0.09951589311774,-0.5160370726511048,1.2311059315376895
2023-04-25,300750,199.61,192.89,199.61,189.61,168989,6532955961.0,5.03,-3.07,-6.1,0.78,200.07,199.464,206.937,48.85898186073725,-0.5339272058818665,-0.5196150992972571,-0.028624213169218704
2023-04-26,300750,192.9,204.4,207.85,189.91,397075,8801110231.0,9.3,5.97,11.51,1.02,199.654,199.8535,206.39466666666667,58.22845308268281,-0.1059532554584166,-0.43688273052948906,0.6618589501421449
2023-04-27,300750,203.9,210.9,212.38,202.21,339691,7764148296.0,4.98,3.18,6.5,0.87,202.134,200.3575,205.85316666666668,61.37870083959346,0.7490799336819975,-0.19969019768719176,1.8975402627383786
2023-04-28,300750,213.9,210.75,217.23,206.79,271048,6269727389.0,4.95,-0.07,-0.15,0.7,203.58599999999998,200.856,205.40833333333333,57.226277372262764,1.3984753960150158,0.11994292105324977,2.5570649499235323
2023-05-04,300750,210.9,205.42,212.4,204.45,194091,4416464194.0,3.77,-2.53,-5.33,0.5,204.87199999999999,200.923,204.96633333333332,53.59258696642867,1.4661387879167762,0.3891820944259551,2.1539133869816425
2023-05-05,300750,204.9,206.9,209.9,203.62,167409,3793534213.0,3.06,0.72,1.48,0.43,207.67399999999998,201.26749999999998,204.60083333333333,58.441971383147845,1.6205059606270424,0.6354468676661726,1.9701181859217396
2023-05-08,300750,209.9,210.71,213.69,205.96,227531,5237667345.0,3.74,1.84,3.81,0.59,208.936,202.1,204.322,62.77270617360359,2.026913221746213,0.9137401384821808,2.226346166528064
2023-05-09,300750,210.28,205.73,210.28,203.95,196538,4447695097.0,3.0,-2.36,-4.98,0.51,207.902,202.683,203.96833333333333,55.03947979563398,1.9249597856231162,1.1159840679103679,1.6179514354254967
2023-05-10,300750,205.7,212.42,214.15,201.11,289568,6637247354.0,6.34,3.25,6.69,0.75,208.23600000000002,203.5315,203.6726666666667,55.59633027522935,2.356820087399882,1.3641512718082707,1.9853376311832225
2023-05-11,300750,212.45,220.3,222.88,211.1,347474,8292776226.0,5.55,3.71,7.88,0.89,211.212,204.4545,203.5735,60.03303055326176,3.2969178157161707,1.7507045805898507,3.09242647025264
2023-05-12,300750,221.89,217.88,224.46,217.88,223100,5363787910.0,2.99,-1.1,-2.42,0.57,213.408,205.314,203.30383333333333,57.669537136706126,3.8028414739045218,2.161131959252785,3.2834190293034737
2023-05-15,300750,220.91,218.19,223.9,215.0,267065,6408351582.0,4.08,0.14,0.31,0.69,214.904,206.40949999999998,203.1223333333333,64.77119279819951,4.180612528338088,2.5650280730698456,3.2311689105364847
2023-05-16,300750,218.3,218.9,220.87,216.67,139740,3336944402.0,1.92,0.33,0.71,0.36,217.538,207.64450000000002,202.97533333333334,62.35369568702899,4.485582869807814,2.949139032417439,3.07288767478075
2023-05-17,300750,218.9,219.9,221.58,215.96,182464,4350981986.0,2.57,0.46,1.0,0.47,219.03400000000002,208.67849999999999,202.895,67.75947001868519,4.753174073297657,3.309946040593483,2.886456065408349
2023-05-18,300750,221.2,212.3,221.27,210.94,241239,5653225268.0,4.7,-3.46,-7.6,0.62,217.43400000000003,209.03850000000003,202.90099999999998,66.07586549610733,4.302390268928775,3.5084348862605417,1.587910765336467
2023-05-19,300750,211.65,209.9,214.08,209.9,194722,4503095902.0,1.97,-1.13,-2.4,0.5,215.83800000000002,209.2475,202.8645,55.36480686695278,3.7087289946348676,3.548493707935407,0.3204705733989215
2023-05-22,300750,208.9,210.2,212.4,206.9,146791,3373155581.0,2.62,0.14,0.3,0.38,214.24,209.4335,202.8835,49.22325787838436,3.2252766686822554,3.483850300084777,-0.5171472628050431
2023-05-23,300750,210.78,205.32,211.61,205.05,196132,4466450818.0,3.12,-2.32,-4.88,0.51,211.52399999999997,209.7745,202.8725,44.54709781080539,2.420460439874063,3.2711723280426344,-1.7014237763371431
2023-05-24,300750,204.7,205.15,208.41,203.62,147857,3347225922.0,2.33,-0.08,-0.17,0.38,208.57399999999998,209.8575,202.8238333333333,49.69751288371053,1.7487615661368636,2.9666901756614807,-2.4358572190492342
2023-05-25,300750,204.75,203.99,207.58,202.39,137533,3096261721.0,2.53,-0.57,-1.16,0.35,206.91199999999998,210.10750000000002,202.82833333333335,46.71631685849695,1.1100372455036052,2.595359589629906,-2.9706446882526016
2023-05-26,300750,204.1,199.9,204.4,197.4,182117,4001016009.0,3.43,-2.01,-4.09,0.47,204.91199999999998,210.458,202.80450000000002,37.87844808252972,0.27069440460286387,2.1304265526244976,-3.7194642960432676
2023-05-29,300750,202.1,196.96,202.12,195.5,165372,3599743503.0,3.31,-1.47,-2.94,0.43,202.264,210.086,202.70566666666667,39.69447708578146,-0.6245251363262696,1.5794362148343444,-4.407922702321228
2023-05-30,300750,196.9,204.89,204.89,195.91,264671,5890767209.0,4.56,4.03,7.93,0.68,202.178,209.7855,202.66600000000003,41.402146608814796,-0.6861982793752759,1.1263093159924202,-3.6250151907353922
2023-05-31,300750,204.95,201.07,206.79,200.06,188697,4194067555.0,3.28,-1.86,-3.82,0.49,201.362,209.30149999999998,202.66433333333333,25.799144223508634,-1.0314271147626641,0.6947620298414035,-3.452378289208135
2023-06-01,300750,202.54,202.8,207.9,201.41,159410,3583431678.0,3.23,0.86,1.73,0.41,201.124,209.1705,202.67749999999998,30.686475409836078,-1.1521456938865242,0.32538048509581796,-2.9550523579646844
2023-06-02,300750,204.8,208.34,209.89,203.9,231815,5283702827.0,2.95,2.73,5.54,0.6,202.812,209.2425,202.72650000000002,38.87508470747684,-0.7916585898509538,0.10197267010646363,-1.7872625199148349
2023-06-05,300750,205.8,199.7,205.8,196.29,335951,7357059963.0,4.56,-4.15,-8.64,0.87,203.35999999999999,208.692,202.68916666666667,31.60919540229881,-1.1894346925028856,-0.15630880241540623,-2.0662517801749587
2023-06-06,300750,197.91,199.18,202.2,196.88,172425,3782524816.0,2.66,-0.26,-0.52,0.44,202.21800000000002,208.3645,202.68449999999999,29.96906419180199,-1.5290093063469499,-0.430848903201715,-2.19632080629047
2023-06-07,300750,196.28,187.2,196.4,184.35,500939,10438080444.0,6.05,-6.01,-11.98,1.29,199.444,207.1035,202.48683333333332,27.62923351158642,-2.733302701166707,-0.8913396627947134,-3.683926076743987
2023-06-08,300750,192.65,187.91,193.2,186.9,238579,5007821210.0,3.37,0.38,0.71,0.61,196.46599999999998,205.484,202.21966666666668,29.792317588678543,-3.5890504868384028,-1.4308818276034514,-4.316337318469903
2023-06-09,300750,188.45,191.94,193.03,188.45,242617,5126984497.0,2.44,2.14,4.03,0.62,193.18599999999998,204.18699999999998,202.14733333333334,34.29652562779498,-3.8971258119448464,-1.9241306244717307,-3.9459903749462315
2023-06-12,300750,191.85,191.85,193.9,188.8,181316,3835654848.0,2.66,-0.05,-0.09,0.47,191.616,202.87,202.11766666666668,37.375820056232435,-4.101263165667035,-2.3595571327107914,-3.4834120659124874
2023-06-13,300750,190.91,193.0,193.83,190.58,132437,2813381281.0,1.69,0.6,1.15,0.34,190.38,201.575,202.1,38.81833241303147,-4.122723905299324,-2.712190487228498,-2.821066836141652
2023-06-14,300750,197.05,193.3,197.53,192.9,163629,3508630636.0,2.4,0.16,0.3,0.42,191.6,200.245,202.11416666666668,40.003740415186094,-4.0686236425576965,-2.9834771182943376,-2.170293048526718
2023-06-15,300750,194.89,210.78,210.78,194.79,504957,11301760757.0,8.27,9.04,17.48,1.3,196.17399999999998,200.169,202.50416666666666,58.136404427161224,-2.5854553610072912,-2.9038727668369284,0.6368348116592744
2023-06-16,300750,211.9,211.0,214.07,208.2,296398,6849470339.0,2.78,0.1,0.22,0.76,199.98600000000002,200.224,202.86116666666666,60.94480823199251,-1.3764151932854247,-2.598381252126628,2.4439321176824063
2023-06-19,300750,212.89,207.78,212.89,205.9,187071,4271126762.0,3.31,-1.53,-3.22,0.48,203.172,200.103,203.03633333333332,52.4314319367323,-0.6703419542635913,-2.2127733925540207,3.084862876580859
2023-06-20,300750,207.77,207.9,211.21,205.67,179605,4094614886.0,2.67,0.06,0.12,0.46,206.152,200.232,203.16333333333336,56.12775883725103,-0.09993879600702371,-1.7902064732446215,3.3805353544751955
2023-06-21,300750,208.71,204.81,210.4,204.8,171184,3897370633.0,2.69,-1.49,-3.09,0.44,208.454,200.21499999999997,203.24650000000003,51.76037834997371,0.10160144246756886,-1.4118448901021834,3.0268926651395045
2023-06-26,300750,199.81,205.07,206.85,199.58,159106,3564403987.0,3.55,0.13,0.26,0.41,207.31199999999998,200.269,203.37833333333336,46.84423856398378,0.2790862282528792,-1.073658666431171,2.7054897893681003
2023-06-27,300750,203.88,203.37,206.2,201.08,134206,2996519806.0,2.5,-0.83,-1.7,0.35,205.786,200.4425,203.45483333333334,54.089592155114794,0.27934825440090094,-0.8030572822647566,2.164811073331315
2023-06-28,300750,202.12,204.4,206.4,201.9,135586,3044798943.0,2.21,0.51,1.03,0.35,205.10999999999999,200.8145,203.58466666666666,55.751432349052436,0.35853533181713715,-0.5707387594483779,1.8585481825310302
2023-06-29,300750,203.41,202.4,206.81,202.4,99302,2228285745.0,2.16,-0.98,-2.0,0.26,204.01,200.69,203.611,71.46892655367233,0.25694645706556685,-0.405201716145589,1.3242963464223116
2023-06-30,300750,203.89,208.69,209.89,200.25,215515,4901528280.0,4.76,3.11,6.29,0.56,204.786,201.071,203.74283333333332,75.35383113714008,0.6761922508406428,-0.1889229227483426,1.730230347177971
2023-07-03,300750,211.85,209.78,213.85,208.45,155544,3592766609.0,2.59,0.52,1.09,0.4,205.728,201.42,203.83783333333332,73.44900105152472,1.0839068499425935,0.06564303178984462,2.0365276363054976
2023-07-04,300750,208.4,209.15,209.95,207.58,101557,2322971861.0,1.13,-0.3,-0.63,0.26,206.88400000000001,201.4605,203.99016666666668,72.42094349403838,1.3407327398379323,0.3206609733994622,2.0401435328769404
2023-07-05,300750,209.16,207.41,210.31,205.4,86364,1968738616.0,2.35,-0.83,-1.74,0.22,207.48600000000002,201.84599999999998,204.21266666666668,68.39417921878989,1.387867180754938,0.5341022148705574,1.7075299317687613
2023-07-06,300750,206.9,204.75,208.38,203.87,102836,2323630148.0,2.17,-1.28,-2.66,0.26,207.956,202.12449999999998,204.39066666666668,63.78521550686251,1.1967859913793006,0.6666389701723061,1.060294042413989
2023-07-07,300750,204.7,202.15,204.75,201.5,98084,2186457550.0,1.59,-1.27,-2.6,0.25,206.648,202.872,204.50233333333335,33.80863039399624,0.8260325126219925,0.6985176786622435,0.2550296679194981
2023-07-10,300750,202.9,208.7,209.9,202.9,160938,3674535624.0,3.46,3.24,6.55,0.41,206.43200000000002,203.9115,204.61666666666667,46.51303820497268,1.048649786956048,0.7685441003210044,0.5602113732700873
2023-07-11,300750,209.55,208.99,209.89,206.48,91588,2094183189.0,1.63,0.14,0.29,0.24,206.4,204.76399999999998,204.75500000000002,52.01331114808654,1.2342485085914916,0.8616849819751019,0.7451270532327794
2023-07-12,300750,208.4,206.89,209.3,206.4,86933,1976029055.0,1.39,-1.0,-2.1,0.22,206.296,205.516,204.93183333333334,48.42335310646266,1.1980737348461332,0.9289627325493083,0.5382220045936499
2023-07-13,300750,208.11,209.9,214.9,208.11,222577,5166809845.0,3.28,1.45,3.01,0.57,207.32599999999996,206.36100000000002,205.1935,57.965571205007834,1.3961923738223163,1.0224086608039098,0.747567426036813
2023-07-14,300750,210.05,208.18,210.83,206.45,130041,2971007805.0,2.09,-0.82,-1.72,0.33,208.532,207.10500000000002,205.34283333333332,54.65429512122121,1.398294528304291,1.0975858343039862,0.6014173880006095
2023-07-17,300750,206.91,205.55,207.9,203.5,104525,2354412853.0,2.11,-1.26,-2.63,0.27,207.902,206.8435,205.3503333333333,53.17414094350612,1.1742059652538899,1.112909860493967,0.12259220951984595
2023-07-18,300750,207.7,205.4,207.78,204.4,85758,1934097473.0,1.64,-0.07,-0.15,0.22,207.18400000000003,206.56350000000003,205.345,51.49432157800358,0.9732909262229157,1.0849860736397567,-0.2233902948336821
2023-07-19,300750,203.9,199.4,204.85,198.48,176002,3880774172.0,3.1,-2.92,-6.0,0.45,205.686,206.14450000000002,205.227,45.99572877736252,0.32615474548674683,0.9332198080091548,-1.214130125044816
2023-07-20,300750,198.9,200.95,206.59,198.9,144416,3226693428.0,3.86,0.78,1.55,0.37,203.89600000000002,205.79700000000003,205.26783333333333,38.17237163814181,-0.060930920280782175,0.7343896623511674,-1.5906411652638992
2023-07-21,300750,200.75,201.49,202.88,199.66,83935,1858027959.0,1.6,0.27,0.54,0.22,202.55800000000002,205.631,205.2345,37.115324836804504,-0.32043187300143927,0.523425355280646,-1.6877144565641706
2023-07-24,300750,197.05,198.88,200.78,194.04,137193,2990356786.0,3.35,-1.3,-2.61,0.35,201.224,205.32150000000001,205.2326666666667,34.96339677891655,-0.7282980681757181,0.27308067058937324,-2.0027574775301824
2023-07-25,300750,204.8,206.25,207.54,200.92,192862,4336672443.0,3.33,3.71,7.37,0.5,201.394,205.46550000000002,205.45533333333333,48.54198089492208,-0.45163143398832517,0.12813824967383358,-1.1595393673243175
