日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2024-01-03,600519,1546.77,1559.66,1560.88,1541.99,20229,3411400667.0,1.22,0.58,8.99,0.16
2024-01-04,600519,1558.66,1534.66,1558.66,1528.59,21551,3603970147.0,1.93,-1.6,-25.0,0.17
2024-01-05,600519,1526.99,1529.02,1544.32,1517.77,20243,3373155627.0,1.73,-0.37,-5.64,0.16
2024-01-08,600519,1526.66,1509.65,1527.66,1505.67,25586,4211918629.0,1.44,-1.27,-19.37,0.2
2024-01-09,600519,1506.67,1506.66,1517.98,1500.73,24412,4009826496.0,1.14,-0.2,-2.99,0.19
2024-01-10,600519,1506.76,1507.16,1525.12,1503.66,17351,2856120718.0,1.42,0.03,0.5,0.14
2024-01-11,600519,1505.76,1512.23,1523.6,1503.72,16441,2708764500.0,1.32,0.34,5.07,0.13
2024-01-12,600519,1505.63,1508.72,1516.92,1505.06,11603,1908084612.0,0.78,-0.23,-3.51,0.09
2024-01-15,600519,1500.66,1505.66,1520.63,1500.11,17854,2931202343.0,1.36,-0.2,-3.06,0.14
2024-01-16,600519,1504.16,1505.09,1512.66,1490.6,25903,4236042960.0,1.47,-0.04,-0.57,0.21
2024-01-17,600519,1495.66,1442.66,1501.14,1442.66,51633,8251735591.0,3.89,-4.15,-62.43,0.41
2024-01-18,600519,1439.66,1476.53,1478.46,1421.21,60440,9566349514.0,3.97,2.35,33.87,0.48
2024-01-19,600519,1474.53,1500.66,1503.67,1466.54,46378,7550144389.0,2.51,1.63,24.13,0.37
2024-01-22,600519,1494.66,1507.66,1508.66,1484.54,46946,7678297836.0,1.61,0.47,7.0,0.37
2024-01-23,600519,1497.67,1484.66,1505.61,1474.66,34835,5659457115.0,2.05,-1.53,-23.0,0.28
2024-01-24,600519,1494.66,1491.66,1499.5,1469.22,33216,5373603703.0,2.04,0.47,7.0,0.26
2024-01-25,600519,1492.48,1503.66,1506.66,1487.66,31206,5094508165.0,1.27,0.8,12.0,0.25
2024-01-26,600519,1496.02,1502.98,1509.76,1488.66,26955,4402111882.0,1.4,-0.05,-0.68,0.21
2024-01-29,600519,1505.96,1515.66,1526.24,1505.95,31421,5189014946.0,1.35,0.84,12.68,0.25
2024-01-30,600519,1515.64,1478.66,1515.64,1475.66,30866,5010784454.0,2.64,-2.44,-37.0,0.25
2024-01-31,600519,1478.66,1470.57,1485.63,1463.79,29649,4770104891.0,1.48,-0.55,-8.09,0.24
2024-02-01,600519,1471.16,1475.69,1489.55,1466.66,26485,4272298576.0,1.56,0.35,5.12,0.21
2024-02-02,600519,1480.66,1461.66,1493.44,1446.66,39382,6336691194.0,3.17,-0.95,-14.03,0.31
2024-02-05,600519,1461.66,1495.67,1503.1,1460.91,53130,8590683071.0,2.89,2.33,34.01,0.42
2024-02-06,600519,1495.67,1541.66,1551.14,1491.76,52472,8740646588.0,3.97,3.07,45.99,0.42
2024-02-07,600519,1546.69,1576.65,1580.25,1527.27,52601,8899606867.0,3.44,2.27,34.99,0.42
2024-02-08,600519,1585.67,1571.66,1590.66,1550.66,46757,7953438044.0,2.54,-0.32,-4.99,0.37
2024-02-19,600519,1603.53,1561.09,1603.59,1553.66,36977,6288277980.0,3.18,-0.67,-10.57,0.29
2024-02-20,600519,1563.02,1535.66,1563.02,1522.22,34470,5755266893.0,2.61,-1.63,-25.43,0.27
2024-02-21,600519,1531.68,1583.32,1596.66,1527.66,46154,7868784082.0,4.49,3.1,47.66,0.37
2024-02-22,600519,1573.16,1584.04,1588.67,1566.19,22794,3905984695.0,1.42,0.05,0.72,0.18
2024-02-23,600519,1576.77,1579.75,1590.04,1565.68,27306,4670706950.0,1.54,-0.27,-4.29,0.22
2024-02-26,600519,1573.66,1560.64,1574.4,1550.68,27318,4625594409.0,1.5,-1.21,-19.11,0.22
2024-02-27,600519,1548.66,1555.16,1558.58,1543.66,22080,3718478358.0,0.96,-0.35,-5.48,0.18
2024-02-28,600519,1554.58,1547.21,1562.23,1539.67,31867,5371312847.0,1.45,-0.51,-7.95,0.25
2024-02-29,600519,1547.21,1560.66,1562.16,1544.86,24758,4184917973.0,1.12,0.87,13.45,0.2
2024-03-01,600519,1555.66,1550.72,1560.63,1542.34,26868,4526845398.0,1.17,-0.64,-9.94,0.21
2024-03-04,600519,1544.66,1541.96,1546.65,1535.71,26485,4434401015.0,0.71,-0.56,-8.76,0.21
2024-03-05,600519,1536.47,1560.76,1562.66,1532.34,36238,6102136582.0,1.97,1.22,18.8,0.29
2024-03-06,600519,1556.66,1546.21,1560.66,1543.68,22142,3725582802.0,1.09,-0.93,-14.55,0.18
2024-03-07,600519,1545.66,1549.29,1555.46,1543.66,21599,3633934774.0,0.76,0.2,3.08,0.17
2024-03-08,600519,1546.22,1537.09,1552.34,1535.71,22156,3710678522.0,1.07,-0.79,-12.2,0.18
2024-03-11,600519,1540.66,1560.15,1564.54,1538.84,29895,5048394347.0,1.67,1.5,23.06,0.24
2024-03-12,600519,1559.6,1610.66,1614.76,1556.16,54227,9393309052.0,3.76,3.24,50.51,0.43
2024-03-13,600519,1605.63,1593.11,1613.66,1585.76,26500,4588879420.0,1.73,-1.09,-17.55,0.21
2024-03-14,600519,1584.66,1582.29,1600.5,1577.16,19405,3338768308.0,1.47,-0.68,-10.82,0.15
2024-03-15,600519,1578.16,1583.15,1598.06,1577.66,17834,3066692399.0,1.29,0.05,0.86,0.14
2024-03-18,600519,1580.66,1573.92,1585.51,1564.66,26055,4446059130.0,1.32,-0.58,-9.23,0.21
2024-03-19,600519,1568.66,1573.68,1585.6,1558.77,23948,4093701261.0,1.7,-0.02,-0.24,0.19
2024-03-20,600519,1569.02,1575.26,1579.34,1565.89,15249,2604543856.0,0.85,0.1,1.58,0.12
2024-03-21,600519,1573.76,1574.66,1584.66,1570.16,16596,2839332631.0,0.92,-0.04,-0.6,0.13
2024-03-22,600519,1570.69,1567.01,1574.65,1553.66,25456,4318592818.0,1.33,-0.49,-7.65,0.2
2024-03-25,600519,1564.2,1554.67,1564.43,1546.24,24473,4131446237.0,1.16,-0.79,-12.34,0.19
2024-03-26,600519,1553.12,1574.95,1578.46,1553.12,28069,4782899074.0,1.63,1.3,20.28,0.22
2024-03-27,600519,1570.66,1566.66,1577.66,1564.66,18113,3087792980.0,0.83,-0.53,-8.29,0.14
2024-03-28,600519,1560.66,1567.3,1583.66,1558.86,24642,4201857059.0,1.58,0.04,0.64,0.2
2024-03-29,600519,1567.3,1568.56,1576.65,1563.76,13457,2290584417.0,0.82,0.08,1.26,0.11
2024-04-01,600519,1575.65,1586.99,1599.66,1574.36,27131,4679371035.0,1.61,1.17,18.43,0.22
2024-04-02,600519,1587.66,1579.65,1590.65,1570.71,25449,4360973684.0,1.26,-0.46,-7.34,0.2
2024-04-03,600519,1599.66,1580.77,1605.1,1575.68,29046,5002390042.0,1.86,0.07,1.12,0.23
2024-04-08,600519,1560.66,1532.32,1561.66,1528.26,59167,9907355766.0,2.11,-3.06,-48.45,0.47
2024-04-09,600519,1526.33,1527.88,1538.66,1524.11,25590,4256226333.0,0.95,-0.29,-4.44,0.2
2024-04-10,600519,1527.93,1513.64,1530.65,1510.66,27631,4562853880.0,1.31,-0.93,-14.24,0.22
2024-04-11,600519,1505.77,1513.66,1515.66,1500.35,22766,3736417595.0,1.01,0.0,0.02,0.18
2024-04-12,600519,1516.66,1499.69,1529.66,1499.69,26744,4403968129.0,1.98,-0.92,-13.97,0.21
2024-04-15,600519,1500.67,1538.64,1541.27,1500.64,35818,5960815532.0,2.71,2.6,38.95,0.29
2024-04-16,600519,1531.15,1535.66,1545.22,1524.66,26266,4382796962.0,1.34,-0.19,-2.98,0.21
2024-04-17,600519,1533.66,1532.66,1540.86,1523.66,24819,4130322018.0,1.12,-0.2,-3.0,0.2
2024-04-18,600519,1524.67,1536.44,1548.64,1523.84,26568,4445487745.0,1.62,0.25,3.78,0.21
2024-04-19,600519,1526.44,1512.3,1534.16,1506.94,23500,3879233242.0,1.77,-1.57,-24.14,0.19
2024-04-22,600519,1519.66,1540.72,1544.54,1510.66,29951,5001684635.0,2.24,1.88,28.42,0.24
2024-04-23,600519,1540.66,1557.94,1560.66,1540.66,24980,4217855279.0,1.3,1.12,17.22,0.2
2024-04-24,600519,1562.64,1559.26,1565.57,1548.99,17086,2893555635.0,1.06,0.08,1.32,0.14
2024-04-25,600519,1555.99,1558.7,1561.26,1547.91,14476,2447183879.0,0.86,-0.04,-0.56,0.12
2024-04-26,600519,1559.66,1575.09,1579.66,1559.64,30996,5290248521.0,1.28,1.05,16.39,0.25
2024-04-29,600519,1562.61,1569.66,1593.66,1559.48,41332,7072096590.0,2.17,-0.34,-5.43,0.33
2024-04-30,600519,1570.67,1570.66,1595.54,1570.66,30760,5273902374.0,1.59,0.06,1.0,0.24
2024-05-06,600519,1599.63,1625.86,1630.66,1592.66,59909,10504351712.0,2.42,3.51,55.2,0.48
2024-05-07,600519,1631.45,1635.66,1643.46,1622.34,24925,4413196426.0,1.3,0.6,9.8,0.2
2024-05-08,600519,1635.35,1629.63,1635.63,1621.33,14769,2603293863.0,0.87,-0.37,-6.03,0.12
2024-05-09,600519,1623.66,1621.66,1630.64,1615.66,22387,3929804849.0,0.92,-0.49,-7.97,0.18
2024-05-10,600519,1626.76,1604.64,1633.54,1599.65,26207,4571398242.0,2.09,-1.05,-17.02,0.21
2024-05-13,600519,1597.68,1571.66,1598.32,1566.88,37662,6435415674.0,1.96,-2.06,-32.98,0.3
2024-05-14,600519,1571.65,1567.64,1578.93,1565.67,21274,3623282672.0,0.84,-0.26,-4.02,0.17
2024-05-15,600519,1568.24,1565.66,1573.66,1564.25,15739,2677203002.0,0.6,-0.13,-1.98,0.13
2024-05-16,600519,1570.66,1570.16,1575.54,1555.66,29680,5048754769.0,1.27,0.29,4.5,0.24
2024-05-17,600519,1565.67,1580.66,1582.24,1565.66,28924,4936920634.0,1.06,0.67,10.5,0.23
2024-05-20,600519,1583.65,1574.66,1598.65,1573.77,31426,5401389335.0,1.57,-0.38,-6.0,0.25
2024-05-21,600519,1573.66,1570.66,1575.39,1563.82,16293,2776847499.0,0.73,-0.25,-4.0,0.13
2024-05-22,600519,1568.66,1563.37,1575.62,1556.66,20286,3443977767.0,1.21,-0.46,-7.29,0.16
2024-05-23,600519,1565.66,1557.67,1572.04,1555.74,18885,3199923320.0,1.04,-0.36,-5.7,0.15
2024-05-24,600519,1558.66,1542.74,1560.66,1542.66,20217,3401323915.0,1.16,-0.96,-14.93,0.16
2024-05-27,600519,1543.66,1535.78,1553.11,1533.67,25098,4199001866.0,1.26,-0.45,-6.96,0.2
2024-05-28,600519,1536.06,1530.3,1540.83,1528.66,23521,3923020375.0,0.79,-0.36,-5.48,0.19
2024-05-29,600519,1531.66,1539.66,1545.66,1530.66,19651,3289173345.0,0.98,0.61,9.36,0.16
2024-05-30,600519,1540.66,1514.66,1541.04,1514.66,32208,5333306808.0,1.71,-1.62,-25.0,0.26
2024-05-31,600519,1516.16,1514.11,1529.16,1514.11,21857,3617654788.0,0.99,-0.04,-0.55,0.17
2024-06-03,600519,1515.66,1505.05,1516.58,1500.77,30261,4966041477.0,1.04,-0.6,-9.06,0.24
2024-06-04,600519,1506.16,1518.86,1521.66,1502.21,20841,3432497303.0,1.29,0.92,13.81,0.17
2024-06-05,600519,1517.66,1509.66,1524.34,1508.69,19056,3140824328.0,1.03,-0.61,-9.2,0.15
2024-06-06,600519,1509.32,1505.47,1517.65,1501.57,25610,4205700983.0,1.07,-0.28,-4.19,0.2
2024-06-07,600519,1511.79,1484.84,1511.84,1484.67,33525,5453120695.0,1.8,-1.37,-20.63,0.27
2024-06-11,600519,1468.65,1434.66,1470.66,1432.66,70247,11090577610.0,2.56,-3.38,-50.18,0.56
2024-06-12,600519,1435.66,1437.34,1455.66,1435.66,33171,5230086503.0,1.39,0.19,2.68,0.26
2024-06-13,600519,1442.43,1420.67,1442.55,1418.81,36186,5654938942.0,1.65,-1.16,-16.67,0.29
2024-06-14,600519,1420.66,1420.66,1429.62,1386.12,59514,9177637168.0,3.06,0.0,-0.01,0.47
2024-06-17,600519,1397.95,1407.16,1414.43,1376.67,48318,7400883243.0,2.66,-0.95,-13.5,0.38
2024-06-18,600519,1396.55,1387.16,1420.2,1382.34,41258,6317590943.0,2.69,-1.42,-20.0,0.33
2024-06-19,600519,1394.53,1397.54,1400.54,1378.64,41262,6167728416.0,1.58,0.75,10.38,0.33
2024-06-20,600519,1396.54,1396.64,1412.55,1394.54,24711,3715924984.0,1.29,-0.06,-0.9,0.2
2024-06-21,600519,1397.04,1367.54,1401.52,1366.76,43320,6418543742.0,2.49,-2.08,-29.1,0.34
2024-06-24,600519,1319.54,1373.09,1385.53,1310.55,63840,9319362390.0,5.48,0.41,5.55,0.51
2024-06-25,600519,1373.54,1383.19,1399.53,1373.54,42098,6273919386.0,1.89,0.74,10.1,0.34
2024-06-26,600519,1376.54,1385.76,1397.61,1374.34,29570,4414601922.0,1.68,0.19,2.57,0.24
2024-06-27,600519,1388.54,1387.03,1390.51,1364.54,32822,4857959457.0,1.87,0.09,1.27,0.26
2024-06-28,600519,1376.54,1363.93,1391.03,1360.54,38582,5699649047.0,2.2,-1.67,-23.1,0.31
2024-07-01,600519,1365.42,1336.92,1369.53,1324.54,32161,4636689118.0,3.3,-1.98,-27.01,0.26
2024-07-02,600519,1329.54,1387.24,1394.54,1329.54,51853,7659166816.0,4.86,3.76,50.32,0.41
2024-07-03,600519,1395.54,1396.54,1409.55,1384.56,31573,4740808130.0,1.8,0.67,9.3,0.25
2024-07-04,600519,1401.54,1382.28,1408.54,1377.67,24380,3637968895.0,2.21,-1.02,-14.26,0.19
2024-07-05,600519,1375.54,1349.54,1389.72,1346.54,38829,5664477336.0,3.12,-2.37,-32.74,0.31
2024-07-08,600519,1339.54,1316.54,1354.31,1315.68,39527,5657951348.0,2.86,-2.45,-33.0,0.31
2024-07-09,600519,1316.54,1334.57,1351.43,1306.64,33621,4807957927.0,3.4,1.37,18.03,0.27
2024-07-10,600519,1335.79,1334.13,1362.42,1331.54,23763,3436693365.0,2.31,-0.03,-0.44,0.19
2024-07-11,600519,1346.51,1358.63,1365.54,1336.75,29020,4236960596.0,2.16,1.84,24.5,0.23
2024-07-12,600519,1369.55,1375.36,1382.94,1361.99,23386,3451132648.0,1.54,1.23,16.73,0.19
2024-07-15,600519,1366.54,1371.44,1384.54,1366.54,19176,2835374730.0,1.31,-0.29,-3.92,0.15
2024-07-16,600519,1372.54,1372.54,1378.54,1361.59,20316,2998367128.0,1.24,0.08,1.1,0.16
2024-07-17,600519,1372.64,1397.94,1399.54,1366.56,34311,5115680654.0,2.4,1.85,25.4,0.27
2024-07-18,600519,1396.04,1394.05,1411.54,1389.07,28870,4337214601.0,1.61,-0.28,-3.89,0.23
2024-07-19,600519,1387.35,1422.16,1425.72,1380.55,38943,5888615145.0,3.24,2.02,28.11,0.31
2024-07-22,600519,1421.57,1395.54,1426.52,1388.19,28543,4300813310.0,2.7,-1.87,-26.62,0.23
2024-07-23,600519,1395.54,1351.54,1397.54,1351.54,30944,4555460198.0,3.3,-3.15,-44.0,0.25
2024-07-24,600519,1346.74,1336.56,1360.24,1331.54,24123,3490200973.0,2.12,-1.11,-14.98,0.19
2024-07-25,600519,1336.56,1327.03,1344.54,1316.55,28347,4054086714.0,2.09,-0.71,-9.53,0.23
2024-07-26,600519,1327.03,1318.73,1334.26,1307.44,32354,4594928574.0,2.02,-0.63,-8.3,0.26
2024-07-29,600519,1311.54,1294.56,1318.53,1294.54,30869,4342610100.0,1.82,-1.83,-24.17,0.25
2024-07-30,600519,1282.52,1276.53,1286.81,1257.84,51779,7103491566.0,2.24,-1.39,-18.03,0.41
2024-07-31,600519,1269.64,1317.82,1323.81,1269.64,43272,6098149721.0,4.24,3.23,41.29,0.34
2024-08-01,600519,1314.54,1282.7,1316.54,1281.24,32038,4470988088.0,2.68,-2.67,-35.12,0.26
2024-08-02,600519,1270.14,1281.99,1293.51,1270.14,21928,3041726372.0,1.82,-0.06,-0.71,0.17
2024-08-05,600519,1285.42,1306.55,1322.54,1282.06,37736,5327127147.0,3.16,1.92,24.56,0.3
2024-08-06,600519,1318.54,1301.24,1320.54,1290.55,27444,3860735014.0,2.3,-0.41,-5.31,0.22
2024-08-07,600519,1302.04,1312.04,1318.53,1294.84,20622,2910580747.0,1.82,0.83,10.8,0.16
2024-08-08,600519,1307.54,1327.23,1344.72,1305.54,25131,3592705430.0,2.99,1.16,15.19,0.2
2024-08-09,600519,1356.57,1333.34,1365.54,1333.34,30138,4368705515.0,2.43,0.46,6.11,0.24
2024-08-12,600519,1326.54,1332.64,1339.54,1323.12,13632,1956573438.0,1.23,-0.05,-0.7,0.11
2024-08-13,600519,1329.54,1319.55,1331.54,1308.55,16308,2317037756.0,1.73,-0.98,-13.09,0.13
2024-08-14,600519,1319.55,1309.84,1321.44,1308.56,13414,1898377426.0,0.98,-0.74,-9.71,0.11
2024-08-15,600519,1301.57,1323.43,1332.53,1300.49,23039,3275699572.0,2.45,1.04,13.59,0.18
2024-08-16,600519,1323.33,1327.74,1332.46,1313.55,16455,2349825846.0,1.43,0.33,4.31,0.13
2024-08-19,600519,1328.54,1321.98,1355.42,1321.54,20433,2942106435.0,2.55,-0.43,-5.76,0.16
2024-08-20,600519,1326.44,1319.26,1326.47,1310.54,18591,2644814344.0,1.21,-0.21,-2.72,0.15
2024-08-21,600519,1316.54,1314.12,1324.52,1312.23,15092,2144746551.0,0.93,-0.39,-5.14,0.12
2024-08-22,600519,1312.54,1306.59,1316.54,1296.55,19527,2750868073.0,1.52,-0.57,-7.53,0.16
2024-08-23,600519,1304.54,1311.53,1320.04,1302.66,15320,2166499202.0,1.33,0.38,4.94,0.12
2024-08-26,600519,1313.54,1308.54,1320.4,1299.69,15628,2207595461.0,1.58,-0.23,-2.99,0.12
2024-08-27,600519,1308.54,1300.61,1309.54,1297.65,13657,1920770570.0,0.91,-0.61,-7.93,0.11
2024-08-28,600519,1300.61,1285.54,1302.54,1271.54,31664,4388025875.0,2.38,-1.16,-15.07,0.25
2024-08-29,600519,1276.54,1309.84,1314.54,1276.54,27472,3864270621.0,2.96,1.89,24.3,0.22
2024-08-30,600519,1309.54,1339.73,1354.61,1301.54,38739,5576118649.0,4.05,2.28,29.89,0.31
2024-09-02,600519,1326.54,1291.54,1334.54,1291.54,34135,4801049927.0,3.21,-3.6,-48.19,0.27
2024-09-03,600519,1294.54,1306.54,1311.52,1289.56,17888,2516125842.0,1.7,1.16,15.0,0.14
2024-09-04,600519,1298.54,1296.54,1315.73,1296.28,14211,1995221417.0,1.49,-0.77,-10.0,0.11
2024-09-05,600519,1297.04,1301.42,1303.54,1293.54,14503,2033680839.0,0.77,0.38,4.88,0.12
2024-09-06,600519,1301.54,1294.54,1302.54,1294.54,10321,1445537257.0,0.61,-0.53,-6.88,0.08
2024-09-09,600519,1276.55,1271.54,1290.25,1266.62,28638,3950086825.0,1.83,-1.78,-23.0,0.23
2024-09-10,600519,1266.56,1274.54,1289.54,1266.56,19803,2737295644.0,1.81,0.24,3.0,0.16
2024-09-11,600519,1272.14,1276.54,1282.42,1261.54,20996,2892932794.0,1.64,0.16,2.0,0.17
2024-09-12,600519,1276.54,1231.6,1281.54,1231.45,47948,6482445000.0,3.92,-3.52,-44.94,0.38
2024-09-13,600519,1227.54,1200.67,1228.54,1193.84,56005,7329376917.0,2.82,-2.51,-30.93,0.45
2024-09-18,600519,1196.54,1163.44,1196.55,1163.2,46185,5895948011.0,2.78,-3.1,-37.23,0.37
2024-09-19,600519,1158.54,1157.54,1189.42,1142.37,59988,7623739997.0,4.04,-0.51,-5.9,0.48
2024-09-20,600519,1158.04,1160.46,1170.44,1146.57,39982,5038507835.0,2.06,0.25,2.92,0.32
2024-09-23,600519,1164.54,1158.08,1190.04,1157.2,45550,5809791682.0,2.83,-0.21,-2.38,0.36
2024-09-24,600519,1181.63,1269.14,1269.54,1161.63,100413,13297277523.0,9.32,9.59,111.06,0.8
2024-09-25,600519,1296.59,1295.54,1323.54,1293.25,73954,10420109655.0,2.39,2.08,26.4,0.59
2024-09-26,600519,1296.5,1425.54,1426.41,1292.54,97278,14269262657.0,10.33,10.03,130.0,0.77
2024-09-27,600519,1496.54,1525.74,1525.74,1461.9,87922,14050260569.0,4.48,7.03,100.2,0.7
2024-09-30,600519,1588.54,1644.54,1656.42,1548.54,157293,26982747037.0,7.07,7.79,118.8,1.25
2024-10-08,600519,1806.54,1619.54,1806.54,1576.72,194709,35114075007.0,13.97,-1.52,-25.0,1.55
2024-10-09,600519,1596.54,1491.69,1596.54,1486.54,120197,19708432734.0,6.79,-7.89,-127.85,0.96
2024-10-10,600519,1518.8,1536.54,1564.62,1487.54,74603,12198964035.0,5.17,3.01,44.85,0.59
2024-10-11,600519,1511.94,1501.53,1536.5,1486.54,41915,6764982707.0,3.25,-2.28,-35.01,0.33
2024-10-14,600519,1509.54,1498.53,1517.17,1477.71,44812,7181350822.0,2.63,-0.2,-3.0,0.36
2024-10-15,600519,1495.54,1450.79,1497.53,1449.55,43571,6884141869.0,3.2,-3.19,-47.74,0.35
2024-10-16,600519,1437.42,1419.04,1446.34,1406.54,46664,7140169692.0,2.74,-2.19,-31.75,0.37
2024-10-17,600519,1433.54,1391.14,1434.2,1389.95,39460,5964778958.0,3.12,-1.97,-27.9,0.31
2024-10-18,600519,1389.54,1437.54,1464.38,1375.5,68619,10418043492.0,6.39,3.34,46.4,0.55
2024-10-21,600519,1437.75,1425.34,1446.51,1417.75,42008,6433918335.0,2.0,-0.85,-12.2,0.33
2024-10-22,600519,1423.1,1439.54,1456.72,1420.74,36269,5607826492.0,2.52,1.0,14.2,0.29
2024-10-23,600519,1440.65,1464.04,1473.49,1428.54,40088,6259600035.0,3.12,1.7,24.5,0.32
2024-10-24,600519,1457.54,1448.74,1471.54,1441.55,23923,3723973209.0,2.05,-1.05,-15.3,0.19
2024-10-25,600519,1443.54,1455.39,1471.33,1442.55,27745,4328271351.0,1.99,0.46,6.65,0.22
2024-10-28,600519,1456.54,1461.54,1461.54,1418.77,39121,6064453668.0,2.94,0.42,6.15,0.31
2024-10-29,600519,1456.54,1428.16,1476.54,1426.54,41166,6368105233.0,3.42,-2.28,-33.38,0.33
2024-10-30,600519,1421.54,1428.54,1447.73,1419.95,32006,4913175983.0,1.95,0.03,0.38,0.25
2024-10-31,600519,1428.69,1424.33,1436.54,1416.54,29957,4575545180.0,1.4,-0.29,-4.21,0.24
2024-11-01,600519,1417.54,1430.29,1441.67,1417.34,32284,4954302212.0,1.71,0.42,5.96,0.26
2024-11-04,600519,1441.47,1444.74,1446.54,1424.6,29093,4481761764.0,1.53,1.01,14.45,0.23
2024-11-05,600519,1436.54,1473.53,1474.24,1432.55,45640,7134443464.0,2.89,1.99,28.79,0.36
2024-11-06,600519,1471.54,1467.54,1485.53,1457.76,37631,5916917616.0,1.88,-0.41,-5.99,0.3
2024-11-07,600519,1459.0,1545.68,1550.04,1458.84,74739,12074951757.0,6.21,5.32,78.14,0.59
2024-11-08,600519,1557.43,1506.51,1563.65,1497.55,60771,9885645907.0,4.28,-2.53,-39.17,0.48
2024-11-11,600519,1486.54,1494.55,1506.49,1463.73,43854,6957095385.0,2.84,-0.79,-11.96,0.35
2024-11-12,600519,1485.54,1473.74,1519.54,1470.49,49223,7844798676.0,3.28,-1.39,-20.81,0.39
2024-11-13,600519,1464.54,1475.04,1483.2,1457.82,29125,4594445032.0,1.72,0.09,1.3,0.23
2024-11-14,600519,1466.54,1470.34,1490.99,1462.19,29248,4617144097.0,1.95,-0.32,-4.7,0.23
2024-11-15,600519,1465.54,1455.54,1480.34,1449.54,33761,5295326892.0,2.09,-1.01,-14.8,0.27
2024-11-18,600519,1458.54,1455.54,1472.53,1451.54,27092,4237197499.0,1.44,0.0,0.0,0.22
2024-11-19,600519,1461.54,1438.46,1465.91,1421.54,33266,5138831155.0,3.05,-1.17,-17.08,0.26
2024-11-20,600519,1439.54,1441.35,1450.51,1427.84,21345,3292675257.0,1.58,0.2,2.89,0.17
2024-11-21,600519,1440.41,1441.67,1445.53,1428.54,18262,2810933515.0,1.18,0.02,0.32,0.15
2024-11-22,600519,1437.69,1404.36,1444.31,1404.36,33436,5107288992.0,2.77,-2.59,-37.31,0.27
2024-11-25,600519,1407.54,1395.11,1428.54,1393.21,33186,5011136234.0,2.52,-0.66,-9.25,0.26
2024-11-26,600519,1395.11,1405.54,1415.42,1385.42,25745,3876885984.0,2.15,0.75,10.43,0.2
2024-11-27,600519,1405.54,1415.59,1418.69,1401.54,25934,3927607772.0,1.22,0.72,10.05,0.21
2024-11-28,600519,1418.54,1414.54,1421.53,1398.54,23952,3627662382.0,1.62,-0.07,-1.05,0.19
2024-11-29,600519,1413.54,1422.28,1451.54,1409.75,36088,5534035503.0,2.95,0.55,7.74,0.29
2024-12-02,600519,1422.54,1421.54,1426.53,1411.64,26820,4086609952.0,1.05,-0.05,-0.74,0.21
2024-12-03,600519,1420.54,1423.28,1425.44,1412.62,24807,3777197199.0,0.9,0.12,1.74,0.2
2024-12-04,600519,1416.61,1416.54,1420.2,1406.54,23924,3626565544.0,0.96,-0.47,-6.74,0.19
2024-12-05,600519,1407.4,1407.54,1414.4,1406.54,16141,2441318387.0,0.55,-0.64,-9.0,0.13
2024-12-06,600519,1409.54,1417.55,1435.44,1404.61,32040,4883148600.0,2.19,0.71,10.01,0.26
2024-12-09,600519,1418.56,1415.34,1426.26,1409.74,19800,3008173586.0,1.17,-0.16,-2.21,0.16
2024-12-10,600519,1466.54,1443.13,1476.27,1441.72,60312,9421340719.0,2.44,1.96,27.79,0.48
2024-12-11,600519,1436.54,1432.14,1451.54,1427.52,29671,4569662604.0,1.66,-0.76,-10.99,0.24
2024-12-12,600519,1428.56,1462.34,1462.54,1425.54,41937,6510547810.0,2.58,2.11,30.2,0.33
2024-12-13,600519,1446.55,1415.54,1451.53,1415.42,49512,7580908315.0,2.47,-3.2,-46.8,0.39
2024-12-16,600519,1417.54,1423.74,1425.54,1407.25,32537,4945298799.0,1.29,0.58,8.2,0.26
2024-12-17,600519,1422.53,1454.54,1465.54,1417.55,54172,8398945449.0,3.37,2.16,30.8,0.43
2024-12-18,600519,1454.51,1468.04,1473.54,1443.64,41162,6440801971.0,2.06,0.93,13.5,0.33
2024-12-19,600519,1461.68,1447.55,1464.47,1446.87,24809,3862602665.0,1.2,-1.4,-20.49,0.2
2024-12-20,600519,1451.55,1442.42,1462.22,1440.44,28158,4307425535.0,1.5,-0.35,-5.13,0.22
2024-12-23,600519,1443.42,1446.87,1458.42,1437.42,21603,3300971424.0,1.46,0.31,4.45,0.17
2024-12-24,600519,1445.42,1459.24,1464.42,1442.01,22105,3394160299.0,1.55,0.85,12.37,0.18
2024-12-25,600519,1459.22,1450.42,1459.22,1446.52,17123,2621061878.0,0.87,-0.6,-8.82,0.14
2024-12-26,600519,1454.42,1448.21,1459.2,1443.42,18287,2798840003.0,1.09,-0.15,-2.21,0.15
2024-12-27,600519,1449.32,1449.39,1456.42,1439.92,20759,3170191445.0,1.14,0.08,1.18,0.17
2024-12-30,600519,1454.39,1445.42,1464.38,1445.42,25130,3849542646.0,1.31,-0.27,-3.97,0.2
2024-12-31,600519,1445.82,1444.42,1465.42,1442.43,39354,6033540366.0,1.59,-0.07,-1.0,0.31
